night_commit_ratio,pr_lines_changed,pr_files_changed,review_gap_hours,review_depth_score,consecutive_ci_failures,ci_pass_rate_7d,deadline_24h_count,deadline_48h_count,open_ticket_count,commit_velocity_spike,cross_team_files_ratio,test_file_updated,hotfix_label_present,risk_label
0.04,1744,12,24.85,0.0,3,0.4695,4,5,10,2.0181,0.4943,0,0,2
0.11,291,1,6.61,1.566,0,0.7982,1,0,2,1.3905,0.0,1,0,0
0.1557,243,19,14.76,1.8373,3,0.7386,0,3,7,1.4792,0.4422,1,0,1
0.3391,378,6,31.49,1.8159,3,0.8769,0,3,6,1.2322,0.6011,1,0,1
0.6636,3547,40,20.0,0.0508,11,0.1822,8,10,30,4.2766,0.651,0,1,3
0.0,251,1,0.5,1.8204,1,0.8866,1,0,4,1.0232,0.283,1,0,0
0.0008,38,5,5.08,0.9414,2,0.8716,0,1,3,0.7272,0.0479,1,0,0
0.0164,36,4,1.45,1.3525,2,0.8466,0,1,1,0.7416,0.0662,0,0,0
0.4527,513,41,110.0,0.0,7,0.431,4,5,10,1.9157,0.3015,0,1,2
0.4766,781,17,15.89,1.816,1,0.8918,1,2,10,1.2332,0.0926,0,0,1
0.2939,1848,44,14.11,0.6754,2,0.6141,3,3,10,1.8665,0.0544,0,1,2
0.8828,3104,49,103.1,0.0,13,0.2668,7,8,22,4.6453,0.7002,0,1,3
0.5436,4771,35,140.53,0.0525,7,0.3416,5,6,23,4.7116,0.8019,0,1,3
0.5349,1523,17,82.38,1.0,5,0.734,4,2,17,3.1996,0.6476,1,0,2
0.0904,376,5,2.88,2.1624,2,0.9919,1,0,1,0.8229,0.06,1,0,0
0.2949,659,6,13.13,1.2605,1,0.7815,0,3,4,2.0353,0.076,1,0,1
0.204,1168,23,6.0,0.0584,5,0.6663,4,6,14,2.512,0.166,0,0,2
0.7091,2171,20,60.14,0.1206,2,0.5994,1,4,19,2.8425,0.3701,1,0,2
0.015,730,10,1.0,0.8634,0,0.712,0,3,8,2.3143,0.2364,1,0,1
0.6354,1924,52,210.0,0.0,8,0.2013,5,3,13,6.4275,0.773,0,1,3
0.2352,229,11,2.53,1.9469,0,0.7654,0,1,8,2.2981,0.4109,0,1,1
0.0,65,5,0.5,1.3845,0,1.0,1,0,1,0.9615,0.3598,1,0,0
0.2545,730,11,1.0,2.0086,3,0.8338,2,1,5,1.6476,0.2795,1,0,1
0.5658,1053,17,6.0,1.3267,6,0.727,2,2,18,1.6876,0.4061,0,1,2
0.6218,3207,77,210.0,0.1121,8,0.054,4,4,26,3.2546,0.8475,0,1,3
0.6702,838,30,25.5,1.2203,5,0.7376,1,2,8,2.1962,0.253,0,1,2
0.8786,4193,84,95.9,0.0,8,0.3859,7,3,13,3.1947,0.7669,0,1,3
0.7393,2510,47,129.66,0.1577,15,0.0964,3,10,25,6.7912,0.6562,0,1,3
0.2347,571,12,26.86,1.8169,1,0.6327,1,4,12,2.1963,0.5018,1,0,1
0.6281,2025,44,13.42,0.7302,4,0.3636,4,5,13,3.3398,0.2212,0,1,2
0.1773,291,7,13.16,1.3331,2,0.7846,0,2,6,1.2097,0.0,1,0,0
0.0099,378,2,7.3,1.425,1,0.7547,0,0,6,1.5319,0.1758,0,0,0
0.4068,486,21,28.95,1.4389,1,0.7802,0,1,4,1.7093,0.3364,0,0,1
0.1269,287,3,4.12,0.9769,0,0.9362,1,2,5,0.9638,0.1444,1,0,0
0.8869,4163,71,20.0,0.2235,5,0.3456,8,8,30,6.4117,0.7523,0,1,3
0.5253,4129,47,60.44,0.0,9,0.2357,6,9,17,7.4373,0.6534,0,1,3
0.9118,3761,84,20.0,0.0061,5,0.2125,2,8,17,3.5435,0.7898,0,0,3
0.1593,380,9,1.84,2.1454,0,0.9776,1,0,4,0.5429,0.0356,1,0,0
0.9302,4975,55,29.65,0.0,8,0.0,7,9,18,4.8427,0.8712,1,1,3
0.0,53,6,0.57,1.7212,0,0.9382,1,0,2,1.38,0.0957,0,0,0
0.0582,47,3,0.93,2.0897,1,0.8951,0,1,5,1.8316,0.0732,1,0,0
0.2657,192,6,3.68,1.8879,1,0.8654,1,0,1,1.6164,0.1524,1,0,0
0.0354,72,9,6.03,1.5751,2,0.9065,1,2,2,1.3268,0.1162,1,0,0
0.0,236,7,1.76,2.1969,1,0.8799,0,0,5,1.4459,0.0,1,0,0
1.0,2251,30,20.0,0.0,9,0.0598,3,7,18,5.8027,1.0,0,1,3
0.0,237,9,16.03,1.7947,1,0.8945,1,1,4,1.212,0.0965,1,0,0
0.6036,2748,82,82.51,0.0,13,0.261,6,8,25,4.0299,0.884,0,1,3
0.5998,3631,61,20.0,0.0902,12,0.3238,3,9,14,4.6274,0.818,0,0,3
0.2259,198,10,6.7,1.0835,2,0.7753,1,4,6,2.6493,0.1109,0,0,1
0.0332,285,16,1.0,1.3708,1,0.5954,2,3,4,1.4006,0.1459,1,1,1
0.3693,1213,19,6.64,0.8614,6,0.2878,2,2,18,3.11,0.5349,0,0,2
0.1454,1228,31,8.53,0.8219,5,0.2418,3,5,17,2.6558,0.4475,1,1,2
0.7963,3375,49,50.59,0.0,14,0.1388,5,7,22,4.6741,0.7862,0,1,3
0.5803,1268,20,18.04,0.8404,3,0.4159,2,2,10,2.4816,0.4417,0,0,2
0.1862,695,6,25.22,1.2384,1,0.7123,1,1,7,1.3193,0.245,1,0,1
0.4002,259,17,4.26,1.8095,2,0.7928,2,4,10,1.7166,0.0336,1,1,1
0.4226,1342,30,44.66,1.534,7,0.3343,4,5,18,3.4899,0.5559,0,0,2
0.675,1975,37,20.0,0.0,15,0.2249,8,3,21,4.2863,0.5345,0,1,3
0.2336,450,9,23.44,1.5738,1,0.7952,1,3,7,1.7903,0.1564,1,0,1
0.0,144,9,6.78,2.3407,2,0.8493,0,2,4,0.8721,0.0897,1,0,0
0.7119,2684,39,102.79,0.0433,11,0.3308,2,9,21,4.3452,0.9949,0,1,3
0.5614,196,6,0.5,1.6924,2,0.8782,0,2,5,0.6748,0.109,1,0,0
0.292,573,15,9.6,0.1492,3,0.5768,3,6,7,3.5226,0.4525,0,0,2
0.0326,260,1,2.64,0.7888,0,0.7986,1,2,2,1.3551,0.0127,1,0,0
0.0993,282,4,0.5,1.6019,1,0.853,0,2,6,1.3126,0.0,1,0,0
0.0011,664,19,21.29,1.4283,1,0.8177,0,4,7,1.8291,0.0859,1,0,1
0.0,313,9,2.6,2.5375,2,0.89,1,2,5,0.8453,0.3802,1,1,0
0.0553,82,1,2.66,1.6884,1,0.7617,1,0,3,0.6392,0.2558,1,0,0
0.4401,957,25,6.68,1.1769,6,0.2509,2,4,16,2.637,0.7109,1,0,2
0.3684,690,10,1.41,0.7348,3,0.5486,2,2,6,2.0463,0.2918,0,0,1
0.2382,296,2,8.55,1.4923,0,0.8219,1,1,6,0.796,0.0,1,0,0
0.1092,821,18,52.7,0.7812,7,0.4797,1,2,9,2.2607,0.328,0,1,2
0.0451,16,5,11.72,1.6581,2,0.8402,1,0,6,1.1457,0.0,1,0,0
0.0352,258,6,7.63,1.1217,1,0.8026,0,2,3,0.6653,0.0008,0,0,0
0.195,253,1,8.37,1.8431,1,0.9576,0,2,5,0.7969,0.1342,1,0,0
1.0,1338,52,20.0,0.1263,5,0.217,2,5,29,5.4873,0.9057,0,1,3
0.7641,4215,37,26.24,0.0,12,0.1891,8,7,14,3.3985,0.7416,0,1,3
0.2955,1358,18,63.23,0.0688,2,0.3194,1,6,7,2.6613,0.7123,0,1,2
0.2794,430,14,20.61,1.243,3,0.738,2,3,7,2.7707,0.0335,0,0,1
0.1842,752,17,4.26,0.8182,1,0.4876,2,1,5,2.7357,0.3693,1,0,1
0.1196,257,19,3.69,1.7032,2,0.5735,1,2,8,2.3707,0.1762,0,0,1
0.693,2841,50,110.27,0.0,9,0.2764,7,6,17,4.3061,0.829,0,1,3
0.448,910,33,65.71,1.2135,7,0.6394,4,3,9,3.5498,0.4938,1,0,2
0.2877,264,7,2.46,2.1202,0,0.8664,0,2,5,1.2258,0.0793,1,0,0
0.0563,384,1,2.87,1.1893,1,0.9393,0,0,5,0.9329,0.0395,1,0,0
0.7786,3973,46,46.07,0.0633,14,0.021,2,5,24,7.3865,0.6533,0,1,3
0.4885,3239,78,51.2,0.0028,15,0.3505,4,9,29,5.8513,0.4757,0,1,3
0.8242,1561,48,40.41,0.0127,10,0.1634,5,8,15,5.2987,0.8677,0,1,3
0.3171,1070,26,9.69,1.4974,7,0.581,1,6,9,2.6304,0.496,1,0,2
0.4138,449,21,42.92,2.0107,0,0.6224,1,1,3,2.1842,0.067,1,0,1
0.0673,227,16,7.04,1.7927,0,0.7681,1,1,6,1.6536,0.6544,1,1,1
0.4243,731,17,1.0,1.0372,1,0.8821,2,3,11,2.0247,0.4997,0,0,1
0.7864,3626,55,41.94,0.0561,15,0.2395,2,5,20,3.5559,0.6477,1,1,3
0.0,214,8,3.37,1.8827,0,0.8775,1,1,4,0.554,0.0855,1,0,0
0.0,320,5,3.21,2.0267,0,1.0,0,0,5,1.359,0.0508,1,0,0
0.2614,774,4,7.29,1.3224,2,0.7478,1,2,7,2.9183,0.1238,0,0,1
0.0,262,6,1.0,1.5255,3,0.7462,0,4,7,1.4779,0.1324,1,0,1
0.9303,4345,57,210.0,0.0,12,0.1459,2,10,14,3.8436,0.4277,0,1,3
0.5599,1521,19,65.12,0.6367,7,0.4498,1,2,8,3.5579,0.3025,1,0,2
0.2358,189,5,0.5,2.3632,0,0.8831,0,2,6,1.3187,0.2309,1,0,0
0.1106,83,8,0.5,2.2594,1,1.0,0,0,1,0.9645,0.0252,1,0,0
0.0356,1297,31,71.72,1.1011,3,0.261,2,6,9,3.0317,0.7,0,1,2
0.4175,677,17,4.35,0.8239,0,0.7693,0,2,4,1.4615,0.4448,1,1,1
0.1219,365,5,6.97,1.7521,2,0.553,0,2,5,2.5821,0.4909,1,0,1
0.755,4412,60,20.0,0.1411,8,0.1253,6,9,30,6.6147,0.8387,0,1,3
0.6811,821,35,13.53,0.0624,7,0.6591,4,3,18,2.9579,0.2599,0,0,2
0.0008,118,2,3.03,2.2635,1,0.8188,0,0,3,0.5588,0.1212,1,0,0
0.9737,1715,40,210.0,0.0567,12,0.229,4,10,30,6.3818,0.8265,0,1,3
0.0915,388,6,8.11,2.5697,2,0.8312,1,0,2,1.3716,0.068,1,0,0
0.3337,1257,28,6.0,1.3338,7,0.6858,4,6,13,3.5019,0.3747,0,0,2
0.5482,2122,28,6.0,0.788,3,0.5255,3,2,11,2.1825,0.6429,0,1,2
0.0988,658,16,6.34,1.5279,3,0.6688,0,3,6,1.461,0.4604,1,0,1
0.3087,235,4,27.18,1.3426,1,0.7067,1,2,8,1.8118,0.3139,0,0,1
0.0548,136,2,2.39,2.4218,0,0.935,1,0,1,1.1743,0.0,1,0,0
0.0954,302,5,2.41,1.5361,2,0.9901,1,2,4,0.8704,0.0341,1,0,0
0.2855,1465,15,54.05,1.4296,3,0.6439,4,4,14,3.9933,0.3888,1,0,2
0.0,55,5,3.65,0.8957,2,0.8518,1,0,5,0.9611,0.1135,1,0,0
0.3569,1769,42,13.09,0.0228,4,0.3794,4,3,12,3.0001,0.3447,0,1,2
0.1655,1792,38,33.87,1.5075,7,0.4829,3,6,8,3.5079,0.3519,0,0,2
0.3527,328,10,21.73,1.1212,3,0.8029,0,1,9,1.2133,0.1034,0,0,1
0.0907,224,8,7.78,2.1411,2,0.8677,1,0,3,0.8934,0.1641,1,0,0
0.6838,2495,53,47.56,0.0,8,0.1679,6,6,21,4.6728,0.6917,0,1,3
0.2192,397,5,10.47,2.1891,2,1.0,0,1,3,1.485,0.0304,1,0,0
0.7467,1999,62,117.84,0.0,5,0.3519,2,4,23,5.4096,0.6227,0,1,3
0.8085,563,22,47.8,0.8618,4,0.6337,2,4,18,3.7758,0.5667,1,0,2
0.1707,1283,37,26.09,0.0313,5,0.3442,1,4,13,2.4979,0.8603,0,0,2
0.4479,1320,20,7.18,0.5353,6,0.616,4,6,7,3.0199,0.6773,0,0,2
0.1913,843,43,110.0,0.9661,2,0.4639,4,5,15,2.5597,0.2561,0,1,2
0.1757,793,15,9.33,1.4037,2,0.8041,1,2,7,1.4195,0.1928,1,0,1
0.0586,138,6,0.68,1.8741,0,0.9164,1,2,3,1.3393,0.001,1,0,0
0.4789,678,17,16.97,1.7007,1,0.601,1,2,5,1.5001,0.0152,1,1,1
0.6699,1638,30,210.0,0.1232,6,0.2863,2,10,18,5.4754,0.4786,0,1,3
0.1008,392,9,2.11,2.5692,1,0.8689,0,1,4,1.2791,0.5262,0,0,0
0.0788,645,16,3.36,1.71,2,0.7707,1,4,11,1.6299,0.5026,1,0,1
0.6397,4489,34,38.65,0.0,13,0.086,2,6,25,4.7371,0.7327,0,1,3
0.1051,24,4,13.65,1.8559,2,0.9605,0,1,6,1.1872,0.0,1,0,0
0.0471,150,9,6.08,1.8576,1,0.8806,1,1,3,0.8553,0.1091,1,0,0
0.801,2494,35,20.0,0.0,5,0.157,3,5,18,7.0583,0.7541,0,0,3
0.1381,194,7,6.35,1.852,1,0.7739,2,4,3,1.6319,0.1638,1,1,1
0.4417,2032,38,14.82,0.0,2,0.3535,2,2,11,3.9544,0.4374,0,1,2
0.4077,556,21,3.77,1.8963,1,0.9143,2,4,4,2.7053,0.1722,1,0,1
0.48,2101,12,6.0,0.8319,7,0.4059,1,6,13,3.3786,0.3754,0,0,2
0.0653,590,6,17.6,1.8035,1,0.8313,1,1,4,0.7572,0.1812,0,1,1
0.6276,1921,57,20.0,0.0338,6,0.0996,3,6,29,3.2104,0.9202,0,1,3
0.0517,146,2,6.46,1.2826,0,0.706,1,1,4,1.6632,0.342,1,0,0
0.5291,794,18,110.0,0.0,3,0.5841,1,4,14,3.5449,0.2197,0,0,2
0.4302,1959,29,29.71,0.8625,2,0.4951,4,4,9,4.0217,0.4246,0,0,2
0.0289,48,6,3.6,2.2203,2,0.7682,0,1,3,1.4129,0.0,1,0,0
0.266,1017,29,64.25,1.247,2,0.7389,4,6,8,2.663,0.3128,1,0,2
0.5619,432,19,13.44,1.5506,3,0.5728,0,3,8,1.4784,0.0541,1,0,1
0.1965,557,13,2.98,0.948,0,0.6563,0,1,10,2.0232,0.1755,0,0,1
0.4867,237,11,1.92,1.5924,3,0.6748,1,2,10,1.1734,0.1255,1,0,1
0.3251,587,11,6.04,0.5726,0,0.7929,2,3,9,2.4649,0.0,0,0,1
0.8351,1713,76,20.0,0.1033,9,0.2253,3,7,31,3.2067,0.6217,0,1,3
0.0587,392,6,8.96,1.5972,2,0.8956,0,1,3,0.9793,0.1908,1,0,0
0.129,11,1,6.11,2.2825,1,0.8204,0,2,2,1.6662,0.0,1,0,0
0.1208,1169,24,6.22,1.2481,4,0.2931,1,6,18,3.8235,0.5163,1,1,2
0.4708,943,44,12.34,1.4402,7,0.4888,1,3,12,2.608,0.4358,1,0,2
0.919,1955,51,20.0,0.0,4,0.1735,7,4,26,4.4195,0.815,0,1,3
0.0702,639,18,11.32,1.7556,0,0.7066,0,3,11,1.9089,0.2188,0,0,1
0.4904,4395,33,33.44,0.0391,9,0.3657,5,5,19,3.7919,1.0,0,1,3
0.2807,414,5,37.26,1.3371,3,0.8087,0,4,11,2.0097,0.2103,1,0,1
0.4849,668,11,8.43,2.0943,0,0.8493,0,4,8,2.2612,0.5182,0,0,1
0.2371,1251,15,17.48,1.5532,6,0.6403,3,3,9,3.1374,0.4306,0,0,2
0.516,760,32,110.0,0.9591,6,0.4072,3,2,12,1.9768,0.574,0,0,2
0.1068,101,8,5.97,1.8542,0,0.9881,1,1,3,1.4838,0.0,0,0,0
0.2377,544,9,1.44,2.0345,0,0.837,2,1,12,2.1617,0.0375,0,1,1
0.005,234,5,0.54,0.9946,2,0.8582,0,0,1,0.9259,0.2958,1,0,0
0.2618,506,20,12.0,1.8452,2,0.9212,2,4,11,1.1089,0.2571,1,0,1
0.1074,1795,17,55.43,0.9596,4,0.5242,2,3,10,4.2456,0.2699,1,1,2
0.4993,589,12,68.08,1.6194,7,0.4837,2,6,7,2.5604,0.2767,0,1,2
0.5331,2146,35,71.32,0.8332,7,0.4293,1,5,17,2.2733,0.3067,0,0,2
0.0039,2155,25,44.64,0.6893,2,0.5037,3,6,12,2.8769,0.4922,1,1,2
0.6597,2496,77,142.35,0.089,13,0.3212,4,5,24,4.8321,0.7113,0,1,3
0.7462,1393,80,20.0,0.0,12,0.2951,2,3,14,5.7277,0.6051,0,1,3
0.618,2447,42,42.03,0.0,15,0.234,8,5,26,2.9535,0.7413,0,1,3
0.146,2018,32,60.27,0.8541,5,0.2872,2,5,16,2.9255,0.536,0,1,2
0.2588,1294,19,6.0,0.9813,2,0.2719,1,6,16,4.2764,0.255,0,1,2
0.2069,298,7,1.88,1.7415,0,0.8602,0,1,3,0.8248,0.0,1,0,0
0.7527,1309,39,10.89,1.2445,4,0.4483,3,5,15,3.6486,0.44,1,0,2
0.5678,785,22,23.13,0.0,4,0.5844,3,5,12,2.6758,0.2492,0,0,2
0.5604,1077,15,6.0,0.2684,5,0.4744,3,5,13,2.8796,0.8525,1,0,2
0.3237,881,20,24.0,0.9985,4,0.6294,4,5,18,3.849,0.3283,0,1,2
0.3212,246,21,16.05,1.2883,2,0.7041,1,4,10,1.9165,0.3475,0,0,1
0.0952,343,2,2.76,2.4856,0,0.9876,0,2,2,1.3723,0.0,1,0,0
0.1274,321,5,8.1,2.0182,1,0.8083,0,1,2,1.0577,0.0304,1,0,0
0.7594,2251,54,162.3,0.0,10,0.3708,7,4,17,4.2028,0.7523,0,1,3
0.8125,2441,59,26.16,0.0877,13,0.3698,3,3,23,3.3491,0.6526,0,0,3
0.1765,340,13,37.72,1.325,2,0.7277,1,4,7,1.7836,0.056,1,0,1
0.3956,1013,24,58.39,0.0,3,0.4463,2,4,19,3.4937,0.5578,0,0,2
0.715,4040,75,25.17,0.0,12,0.1918,2,7,13,3.4771,0.6789,0,1,3
0.8239,4898,30,96.24,0.0,12,0.366,6,7,23,6.0988,0.6865,0,1,3
0.1827,197,3,2.08,1.3803,2,1.0,1,2,2,1.2846,0.0563,1,0,0
0.0882,1354,39,18.49,0.3396,3,0.3816,4,4,11,3.0239,0.6804,0,0,2
0.184,361,8,0.5,1.2922,0,0.746,1,0,6,1.4219,0.2075,0,0,0
0.0703,123,7,0.5,1.3888,1,0.9862,0,2,5,1.6326,0.1017,1,0,0
0.0905,395,2,8.17,1.9553,1,0.8083,1,2,6,1.0094,0.0533,1,0,0
0.3627,527,20,6.98,1.3958,0,0.6058,2,3,11,2.0155,0.4124,1,0,1
0.1539,245,8,30.0,0.537,1,0.9126,0,0,2,0.631,0.1205,1,0,0
0.5213,1407,33,6.0,1.2924,4,0.5476,4,5,16,3.9556,0.6707,1,1,2
0.0,240,4,0.5,0.927,0,0.7565,1,2,5,1.4691,0.0,0,0,0
0.6619,3195,70,205.68,0.1037,8,0.4193,3,3,16,5.6357,0.9423,0,1,3
0.0,178,4,4.35,2.1948,2,0.8741,1,1,6,1.6664,0.0,1,0,0
0.0168,332,3,5.99,1.5447,1,0.8282,0,1,3,0.9146,0.0637,1,0,0
0.2138,383,8,22.64,1.7012,3,0.7635,0,2,9,1.6837,0.3496,0,1,1
0.5245,915,21,6.0,1.2947,5,0.6059,1,6,16,2.9035,0.2236,0,0,2
0.442,1831,17,98.08,1.466,3,0.5297,2,4,12,2.8155,0.6043,0,1,2
0.5927,4514,30,20.0,0.019,15,0.3152,4,8,28,5.7348,0.9979,0,0,3
0.1313,152,6,0.5,1.8297,2,0.8687,1,0,4,1.2521,0.1061,0,1,0
0.1771,4618,42,107.29,0.0875,15,0.2652,2,3,22,3.555,0.8642,0,1,3
0.5443,323,18,54.56,2.0634,0,0.5551,0,4,5,2.1506,0.3578,0,0,1
0.1233,295,9,18.34,1.6092,0,0.878,1,2,2,1.3149,0.1857,1,0,0
0.5692,503,21,16.87,1.7806,0,0.8301,2,3,8,2.2188,0.4349,0,0,1
0.01,346,3,30.0,2.2003,1,0.8909,1,1,1,0.7019,0.23,1,0,0
0.0243,742,18,17.25,1.2138,0,0.8179,2,1,6,2.2093,0.3463,1,0,1
0.0853,275,5,24.55,1.7097,1,0.9325,1,2,12,2.1897,0.6091,1,0,1
0.7029,4770,35,83.01,0.1314,8,0.3312,5,3,26,4.509,0.5806,0,1,3
0.4518,1672,33,6.0,1.0244,5,0.5594,2,5,18,2.5265,0.3251,0,1,2
0.3503,705,5,14.32,1.4533,0,0.7673,1,3,9,1.5044,0.3655,0,0,1
0.1959,397,5,0.96,1.6439,0,0.7928,0,1,2,1.2063,0.0,1,0,0
0.0706,118,1,2.33,2.1984,0,0.9839,1,1,6,1.2657,0.0753,1,0,0
0.0276,358,7,18.67,1.8109,0,0.9245,0,2,5,1.066,0.3954,1,0,0
0.2151,552,14,4.65,1.912,1,0.4505,1,3,4,1.4793,0.1507,0,0,1
0.0299,185,8,3.44,1.3523,0,0.8925,1,0,3,0.6199,0.1991,1,0,0
0.0889,398,9,15.72,1.1457,2,0.9566,1,2,4,1.0388,0.0,0,1,0
0.9452,2186,77,20.0,0.0,7,0.3697,5,6,31,3.8665,0.9757,0,1,3
0.8182,3743,60,49.38,0.0,5,0.1312,7,9,28,5.4626,0.5801,0,1,3
0.3815,1063,28,9.21,0.9442,2,0.504,3,5,9,4.241,0.4667,0,0,2
0.0582,154,1,4.89,2.3058,1,0.8529,0,0,6,1.4883,0.0,1,0,0
0.2015,1186,22,28.53,0.7768,7,0.3502,2,5,16,2.0989,0.4518,0,1,2
0.2006,178,10,10.16,1.649,2,0.697,0,4,11,1.8402,0.2468,1,0,1
0.029,143,6,8.25,1.7736,2,0.8417,0,1,4,0.7831,0.0206,1,0,0
0.5861,1449,45,96.94,0.0814,13,0.1734,5,8,14,5.5613,0.9208,0,1,3
0.4105,571,43,9.23,1.3597,6,0.5694,4,4,10,2.5898,0.1921,0,0,2
0.4179,1151,25,94.74,1.2635,5,0.4454,2,3,7,3.1738,0.4211,0,0,2
0.5795,4183,75,64.08,0.1149,6,0.1387,7,5,20,7.1482,0.7581,0,1,3
0.4683,1084,32,18.29,0.0,6,0.3739,4,2,8,1.9142,0.5443,0,0,2
0.0,230,1,6.05,0.8319,0,0.9185,0,2,5,0.7872,0.1652,1,0,0
0.4872,1411,17,22.66,1.512,7,0.6715,1,2,11,2.3084,0.3047,1,0,2
0.2018,35,5,1.62,1.9266,0,0.7075,0,0,6,0.8819,0.0,0,0,0
0.3586,1128,33,22.48,0.1597,6,0.5209,3,2,10,2.713,0.4883,0,0,2
0.4332,554,24,68.73,0.8469,5,0.6165,4,6,17,2.0554,0.1781,0,1,2
0.2896,146,5,4.15,2.015,0,0.7761,1,1,5,0.9613,0.0,1,0,0
0.2398,1313,38,23.28,0.0,7,0.4523,3,2,13,2.8929,0.3586,1,0,2
0.8244,1540,12,28.11,0.4941,5,0.6548,1,5,12,2.5975,0.254,0,0,2
0.5022,4438,70,187.49,0.0,5,0.0,4,7,31,3.7849,0.7981,0,1,3
0.1498,770,7,7.85,1.8192,1,0.879,2,1,11,1.763,0.0503,0,1,1
0.4531,1686,17,38.34,0.5488,6,0.4475,4,6,12,3.7938,0.1926,0,1,2
0.1566,772,6,24.54,1.5816,1,0.7063,0,2,12,1.3581,0.1806,0,0,1
0.7824,3027,30,20.0,0.0871,6,0.0557,8,5,18,5.4608,0.8312,1,1,3
0.5103,3550,81,20.0,0.0,7,0.0,5,7,21,4.9824,0.724,0,1,3
0.2722,942,36,6.0,1.604,3,0.3565,4,6,16,3.2206,0.2839,0,0,2
0.2939,2135,40,18.78,0.674,7,0.289,4,3,18,3.5898,0.6567,1,0,2
0.5723,2039,46,93.38,0.0,4,0.1195,2,5,19,5.0095,0.8322,0,1,3
0.6923,859,19,6.44,1.3594,4,0.29,2,3,15,2.229,0.2369,0,1,2
0.0463,110,8,14.39,2.3611,2,0.9465,0,0,4,1.0199,0.0425,1,0,0
0.327,2106,21,67.92,0.9791,6,0.4177,3,2,10,2.1012,0.3993,1,0,2
0.1489,585,18,5.94,1.5332,3,0.773,2,2,12,1.8533,0.3762,1,0,1
0.859,4284,69,20.0,0.0612,5,0.4641,7,4,23,4.1551,0.5552,0,1,3
0.1528,335,4,6.29,2.1427,1,0.9012,0,0,4,1.417,0.0427,1,0,0
0.0178,358,17,9.78,0.9185,0,0.7686,2,1,9,1.9414,0.1776,1,1,1
0.2569,748,4,12.22,1.3767,2,0.7706,1,4,6,2.4251,0.3502,1,0,1
0.7061,1687,58,42.78,0.026,4,0.1861,8,7,13,4.9294,0.9346,0,1,3
0.8798,1361,68,210.0,0.0,4,0.1633,3,10,14,7.4637,0.8171,0,1,3
0.6064,1805,65,42.36,0.0645,8,0.1515,2,5,24,4.7118,0.7852,0,1,3
0.5093,1477,26,85.89,1.1515,2,0.3086,3,4,12,2.2261,0.579,0,0,2
0.4298,4795,66,99.67,0.0,8,0.3498,6,5,30,5.7308,0.7934,0,1,3
0.2922,1710,34,19.2,0.0461,4,0.537,4,2,13,3.6107,0.4461,0,1,2
0.6427,554,12,110.0,1.534,4,0.2905,4,2,18,1.8514,0.0696,0,0,2
0.5674,712,4,1.22,1.0474,3,0.8276,0,2,6,2.1653,0.5507,0,0,1
0.3338,32,3,7.45,2.342,2,0.7557,0,1,1,1.0825,0.1634,1,0,0
0.7905,3938,48,155.36,0.1562,13,0.3243,4,7,17,3.964,0.8434,0,1,3
0.7125,1250,50,74.11,0.1531,8,0.4113,5,4,23,6.5308,0.713,0,1,3
0.2354,720,14,21.03,1.3713,0,0.7493,2,2,4,1.5727,0.6784,0,1,1
0.8185,1158,25,24.85,0.5308,6,0.3705,2,3,7,3.5974,0.4736,0,0,2
0.5194,4810,67,20.0,0.0,8,0.2909,5,8,17,7.6861,0.4395,0,1,3
0.6245,1693,80,20.0,0.0,15,0.0589,3,5,16,5.7538,0.7746,0,1,3
0.9009,2136,33,81.83,0.0,5,0.1572,5,6,16,6.3651,0.5508,0,1,3
0.6444,3227,39,38.58,0.0,9,0.1928,4,10,17,4.2222,0.6403,0,1,3
0.2074,706,12,20.69,1.2464,2,0.7582,0,3,8,1.3093,0.1295,1,0,1
0.2047,190,5,4.66,1.96,1,0.8358,0,1,4,1.3687,0.6478,0,0,0
0.83,2026,74,20.0,0.0,9,0.2485,6,8,17,5.259,0.6282,0,1,3
0.0059,235,8,0.5,1.4533,1,0.7655,0,0,4,0.9373,0.1246,1,0,0
0.4959,3886,48,20.0,0.0,11,0.332,4,10,31,6.1784,0.6562,0,1,3
0.2279,1848,42,110.0,1.0862,4,0.5241,2,3,12,3.5187,0.4389,1,0,2
0.9122,2781,48,65.69,0.0816,12,0.0342,2,7,24,7.5041,0.8139,0,1,3
0.1465,73,1,5.58,1.7675,1,0.7675,1,0,4,0.8874,0.1279,0,0,0
0.6136,2243,37,25.53,0.1381,13,0.2675,5,10,14,4.2481,0.7628,0,1,3
0.2807,222,1,7.87,1.5736,2,0.8173,1,2,6,0.531,0.1913,1,0,0
0.2288,1665,32,20.0,0.0681,5,0.0837,6,3,29,6.383,0.6412,0,1,3
0.3383,397,5,4.01,1.5435,3,0.8183,1,4,5,1.1423,0.7151,1,0,1
0.5729,1351,19,20.14,0.5,5,0.3019,2,6,17,3.8933,0.6663,0,1,2
0.7741,3253,34,20.0,0.0,10,0.3153,5,7,20,3.8859,0.827,0,1,3
0.2556,566,6,22.32,0.3652,2,0.7135,0,2,3,2.1841,0.5032,1,0,1
0.3311,291,3,2.68,1.7193,0,0.8868,0,1,6,1.0675,0.1547,1,0,0
0.7638,2346,32,119.17,0.1044,10,0.1472,5,5,15,5.1031,0.7579,0,1,3
0.4376,2213,63,55.35,0.0,7,0.3119,6,7,19,3.5757,0.5819,0,1,3
